"","id","rid","sex","birth","race","educ","marital","children","occupat","arrests","jail","crime01","crime02","crime03","crime04","crime05","crime06","crime07","crime08","crime09","crime10","crime11","crime12","crime13","crime14"
"928","0928","991","1","18","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"929","0929","991","1","47","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"930","0930","991","1","51","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"931","0931","991","1","42","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"932","0932","991","1","58","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"933","0933","991","1","39","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"934","0934","991","1","17","1","00","4","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"935","0935","991","2","41","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"936","0936","991","1","29","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"937","0937","991","1","56","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"938","0938","991","1","21","2","00","4","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"939","0939","991","1","48","2","00","3","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"940","0940","991","1","14","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"941","0941","991","1","13","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"942","0942","991","1","52","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"943","0943","991","1","45","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"944","0944","991","1","58","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"945","0945","991","1","45","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"946","0946","991","1","53","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"947","0947","991","1","21","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"948","0948","991","1","48","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"949","0949","991","1","61","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"950","0950","991","1","52","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"951","0951","991","2","40","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"952","0952","991","1","22","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"953","0953","991","1","51","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"954","0954","991","1","48","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"955","0955","991","1","52","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"956","0956","991","1","22","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"957","0957","991","1","17","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"958","0958","991","1","25","1","00","5","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"959","0959","991","1","06","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"960","0960","991","1","28","2","00","4","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"961","0961","991","1","51","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"962","0962","991","1","51","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"963","0963","991","1","41","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"964","0964","991","1","24","1","00","3","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"965","0965","991","1","47","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"966","0966","991","1","52","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"967","0967","991","1","45","2","00","5","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"968","0968","991","1","13","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"969","0969","991","1","47","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"970","0970","991","1","52","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"971","0971","991","1","26","2","00","4","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"972","0972","991","1","42","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"973","0973","991","1","26","1","00","3","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"974","0974","991","1","40","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"975","0975","991","1","45","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"976","0976","991","1","53","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"977","0977","991","1","52","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"978","0978","991","1","47","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"979","0979","991","1","46","1","00","3","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"980","0980","991","1","43","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"981","0981","991","1","37","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"982","0982","991","1","58","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"983","0983","991","2","52","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"984","0984","991","1","53","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"985","0985","991","1","51","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"986","0986","991","1","66","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"987","0987","991","1","38","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"988","0988","991","1","25","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"989","0989","991","1","43","1","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"990","0990","991","1","56","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"991","0991","991","1","40","1","00","3","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"992","0992","991","1","58","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"993","0993","991","1","53","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"994","0994","991","1","64","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"995","0995","991","1","50","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"996","0996","991","1","62","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"997","0997","991","1","25","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"998","0998","991","1","51","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"999","0999","991","1","21","1","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"1000","1000","991","1","48","1","00","4","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"1001","1001","991","1","46","2","00","1","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"1002","1002","991","1","42","2","00","3","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
"1003","1003","991","1","30","2","00","2","00","00","00","000","00","00","00","00","00","00","00","00","00","00","00","00","00","00"
